1659022500000,23532.15000000,23649.00000000,23502.00000000,23593.70000000,2123.29905000,1659022799999,50058620.64667810,54624,1171.61482000,27623919.58051990,0
1659022800000,23593.71000000,23800.00000000,23590.19000000,23678.57000000,2896.61433000,1659023099999,68612162.62906710,65915,1595.11493000,37789945.51501840,0
1659023100000,23678.57000000,23737.65000000,23601.24000000,23727.93000000,1588.82671000,1659023399999,37582421.18763250,40781,797.43306000,18864991.67768650,0
1659023400000,23727.93000000,23992.00000000,23665.63000000,23944.16000000,4309.30121000,1659023699999,102761849.88133670,70233,1915.92829000,45658408.37456680,0
1659023700000,23944.16000000,23978.20000000,23719.00000000,23745.57000000,2495.16278000,1659023999999,59414533.53680220,55303,1264.30271000,30107586.79549520,0
1659024000000,23747.85000000,23795.66000000,23662.52000000,23750.76000000,2139.71799000,1659024299999,50786586.04951750,46294,1020.66804000,24227656.29090640,0
1659024300000,23753.44000000,23815.33000000,23712.76000000,23763.92000000,923.17162000,1659024599999,21937592.06392010,25355,440.17755000,10462051.10721190,0
1659024600000,23763.12000000,23870.00000000,23762.93000000,23779.79000000,1020.72014000,1659024899999,24316795.73468780,29050,548.67794000,13071367.48154300,0
1659024900000,23779.79000000,23900.00000000,23773.79000000,23849.55000000,765.31257000,1659025199999,18259879.99041600,25755,394.52052000,9413320.35340850,0
1659025200000,23847.64000000,23905.81000000,23817.07000000,23896.46000000,766.30055000,1659025499999,18292643.82207340,23280,421.00128000,10050912.14170480,0
1659025500000,23894.45000000,23944.84000000,23831.11000000,23898.87000000,1395.20366000,1659025799999,33334780.06737990,35392,683.85301000,16340025.02100510,0
1659025800000,23900.65000000,23942.25000000,23739.16000000,23779.06000000,1868.67739000,1659026099999,44531032.53864390,45850,859.57579000,20485290.31036690,0
1659026100000,23774.96000000,23824.31000000,23685.00000000,23799.42000000,1458.33064000,1659026399999,34649388.44844780,36595,771.55835000,18335710.74296090,0
1659026400000,23799.42000000,23815.83000000,23757.59000000,23807.02000000,765.52046000,1659026699999,18209705.18997820,24625,387.03776000,9207147.54827300,0
1659026700000,23807.02000000,23843.64000000,23775.41000000,23831.76000000,734.03709000,1659026999999,17479316.06433620,23685,359.06419000,8550416.10705760,0
1659027000000,23831.86000000,23844.28000000,23755.00000000,23813.18000000,798.39932000,1659027299999,19007163.42587810,25008,400.65552000,9538830.46607990,0
1659027300000,23814.82000000,23828.93000000,23742.55000000,23764.13000000,893.95068000,1659027599999,21265668.23076900,24835,399.09788000,9495649.61432320,0
1659027600000,23762.71000000,23813.83000000,23747.55000000,23799.87000000,863.49104000,1659027899999,20533813.21043260,24784,463.76611000,11029349.89241400,0
1659027900000,23799.87000000,23883.04000000,23791.62000000,23879.60000000,1006.25163000,1659028199999,23992354.69269130,25582,572.98316000,13662504.11689720,0
1659028200000,23878.13000000,23929.52000000,23857.02000000,23920.26000000,964.86927000,1659028499999,23044219.09829180,24174,538.00300000,12850135.38455870,0
1659028500000,23923.56000000,23925.89000000,23842.60000000,23896.79000000,957.16650000,1659028799999,22862436.67423680,23113,433.87841000,10364714.95399390,0
1659028800000,23899.35000000,23977.38000000,23888.38000000,23920.43000000,1022.20945000,1659029099999,24472380.17279690,26593,515.43444000,12339673.62057920,0
1659029100000,23923.29000000,24023.91000000,23876.09000000,23891.49000000,1517.85450000,1659029399999,36353473.75966290,36738,892.46777000,21383333.69290670,0
1659029400000,23887.68000000,23953.99000000,23867.62000000,23945.43000000,854.09069000,1659029699999,20423425.42409940,23721,389.95274000,9326281.19973340,0
1659029700000,23945.43000000,24072.59000000,23923.79000000,24029.97000000,1364.73063000,1659029999999,32762504.02865810,33597,741.68728000,17807489.84833260,0
1659030000000,24032.77000000,24106.96000000,23982.40000000,23996.64000000,1336.01949000,1659030299999,32146785.43658530,33900,662.07591000,15934760.13605730,0
